ANNO_SOLARE;COD_Ateneo;NOME_ATENEO;CODICE_GETTITO;DESCRIZIONE_GETTITO;CONSUNTIVO
2012;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2012;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;13600
2012;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";07 ;Altre entrate non necessarie per l'iscrizione;454384
2012;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";08 ;Altro da studenti, non costituente gettito;0
2012;06306;Napoli - Seconda Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;26104420
2012;06306;Napoli - Seconda Università degli studi;02 ;Gettito relativo a corsi di dottorato;217271
2012;06306;Napoli - Seconda Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1424540
2012;06306;Napoli - Seconda Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;288361
2012;06306;Napoli - Seconda Università degli studi;041;Gettito relativo ai tirocini formativi attivi (TFA);195528
2012;06306;Napoli - Seconda Università degli studi;04a;Gettito relativo ad altri corsi;57995
2012;06306;Napoli - Seconda Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);0
2012;06306;Napoli - Seconda Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1541460
2012;06306;Napoli - Seconda Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1805688
2012;06306;Napoli - Seconda Università degli studi;08 ;Altro da studenti, non costituente gettito;493074
2012;06307;"Napoli - Universita telematica ""Pegaso""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";02 ;Gettito relativo a corsi di dottorato;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";03 ;Gettito relativo a corsi di specializzazione;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";04 ;Gettito relativo a corsi di perfezionamento e master;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";041;Gettito relativo ai tirocini formativi attivi (TFA);-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";04a;Gettito relativo ad altri corsi;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";05 ;Tassa regionale per il DSU (se riscossa da università);-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";07 ;Altre entrate non necessarie per l'iscrizione;-3
2012;06307;"Napoli - Universita telematica ""Pegaso""";08 ;Altro da studenti, non costituente gettito;-3
2012;06501;Salerno - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;24589748
2012;06501;Salerno - Università degli studi;02 ;Gettito relativo a corsi di dottorato;303027
2012;06501;Salerno - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;317999
2012;06501;Salerno - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;583199
2012;06501;Salerno - Università degli studi;041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;06501;Salerno - Università degli studi;04a;Gettito relativo ad altri corsi;224330
2012;06501;Salerno - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);0
2012;06501;Salerno - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;669495
2012;06501;Salerno - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;0
2012;06501;Salerno - Università degli studi;08 ;Altro da studenti, non costituente gettito;617078
2012;06601;L'Aquila - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;386437
2012;06601;L'Aquila - Università degli studi;02 ;Gettito relativo a corsi di dottorato;15821
2012;06601;L'Aquila - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;466565
2012;06601;L'Aquila - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;756076
2012;06601;L'Aquila - Università degli studi;041;Gettito relativo ai tirocini formativi attivi (TFA);302510
2012;06601;L'Aquila - Università degli studi;04a;Gettito relativo ad altri corsi;25446
2012;06601;L'Aquila - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1883620
2012;06601;L'Aquila - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;34604
2012;06601;L'Aquila - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;791972
2012;06601;L'Aquila - Università degli studi;08 ;Altro da studenti, non costituente gettito;0
2012;06701;Teramo - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;4023764
2012;06701;Teramo - Università degli studi;02 ;Gettito relativo a corsi di dottorato;37519
2012;06701;Teramo - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;398208
2012;06701;Teramo - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;345400
2012;06701;Teramo - Università degli studi;041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;06701;Teramo - Università degli studi;04a;Gettito relativo ad altri corsi;3400
2012;06701;Teramo - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);970397
2012;06701;Teramo - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;56370
2012;06701;Teramo - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;278543
2012;06701;Teramo - Università degli studi;08 ;Altro da studenti, non costituente gettito;189753
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;19655467
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;02 ;Gettito relativo a corsi di dottorato;129324
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;03 ;Gettito relativo a corsi di specializzazione;553299
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;04 ;Gettito relativo a corsi di perfezionamento e master;488237
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;041;Gettito relativo ai tirocini formativi attivi (TFA);903042
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;04a;Gettito relativo ad altri corsi;306102
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;05 ;Tassa regionale per il DSU (se riscossa da università);3826205
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;694188
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;07 ;Altre entrate non necessarie per l'iscrizione;2706605
2012;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;08 ;Altro da studenti, non costituente gettito;418468
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;571874
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";02 ;Gettito relativo a corsi di dottorato;0
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";03 ;Gettito relativo a corsi di specializzazione;0
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";04 ;Gettito relativo a corsi di perfezionamento e master;216352
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";04a;Gettito relativo ad altri corsi;0
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";05 ;Tassa regionale per il DSU (se riscossa da università);24753
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";07 ;Altre entrate non necessarie per l'iscrizione;0
2012;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";08 ;Altro da studenti, non costituente gettito;0
2012;07001;Campobasso - Università degli studi del Molise;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;6124047
2012;07001;Campobasso - Università degli studi del Molise;02 ;Gettito relativo a corsi di dottorato;20015
2012;07001;Campobasso - Università degli studi del Molise;03 ;Gettito relativo a corsi di specializzazione;50671
2012;07001;Campobasso - Università degli studi del Molise;04 ;Gettito relativo a corsi di perfezionamento e master;157590
2012;07001;Campobasso - Università degli studi del Molise;041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;07001;Campobasso - Università degli studi del Molise;04a;Gettito relativo ad altri corsi;64741
2012;07001;Campobasso - Università degli studi del Molise;05 ;Tassa regionale per il DSU (se riscossa da università);0
2012;07001;Campobasso - Università degli studi del Molise;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;335180
2012;07001;Campobasso - Università degli studi del Molise;07 ;Altre entrate non necessarie per l'iscrizione;94945
2012;07001;Campobasso - Università degli studi del Molise;08 ;Altro da studenti, non costituente gettito;88636
2012;07101;Foggia - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;6154363
2012;07101;Foggia - Università degli studi;02 ;Gettito relativo a corsi di dottorato;28250
2012;07101;Foggia - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;203901
2012;07101;Foggia - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;370346
2012;07101;Foggia - Università degli studi;041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;07101;Foggia - Università degli studi;04a;Gettito relativo ad altri corsi;9669
2012;07101;Foggia - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);527105
2012;07101;Foggia - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;515142
2012;07101;Foggia - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;130028
2012;07101;Foggia - Università degli studi;08 ;Altro da studenti, non costituente gettito;197806
2012;07201;Bari - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;32737473
2012;07201;Bari - Università degli studi;02 ;Gettito relativo a corsi di dottorato;229415
2012;07201;Bari - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;2446653
2012;07201;Bari - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;859844
2012;07201;Bari - Università degli studi;041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;07201;Bari - Università degli studi;04a;Gettito relativo ad altri corsi;0
2012;07201;Bari - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);7130323
2012;07201;Bari - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;871580
2012;07201;Bari - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1630907
2012;07201;Bari - Università degli studi;08 ;Altro da studenti, non costituente gettito;1869409
2012;07202;Bari - Politecnico;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;6358810
2012;07202;Bari - Politecnico;02 ;Gettito relativo a corsi di dottorato;-1219
2012;07202;Bari - Politecnico;03 ;Gettito relativo a corsi di specializzazione;0
2012;07202;Bari - Politecnico;04 ;Gettito relativo a corsi di perfezionamento e master;96804
2012;07202;Bari - Politecnico;041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;07202;Bari - Politecnico;04a;Gettito relativo ad altri corsi;7348
2012;07202;Bari - Politecnico;05 ;Tassa regionale per il DSU (se riscossa da università);1348620
2012;07202;Bari - Politecnico;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;342181
2012;07202;Bari - Politecnico;07 ;Altre entrate non necessarie per l'iscrizione;0
2012;07202;Bari - Politecnico;08 ;Altro da studenti, non costituente gettito;0
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;4429748
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";02 ;Gettito relativo a corsi di dottorato;43860
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";03 ;Gettito relativo a corsi di specializzazione;177000
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";04 ;Gettito relativo a corsi di perfezionamento e master;407482
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";041;Gettito relativo ai tirocini formativi attivi (TFA);0
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";04a;Gettito relativo ad altri corsi;0
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";07 ;Altre entrate non necessarie per l'iscrizione;0
2012;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";08 ;Altro da studenti, non costituente gettito;34725
2012;07501;Lecce - Università del Salento;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;12413703
